ts,o,h,l,c,fiat
2011-01-15 00:00:00,0.4,0.4,0.385,0.3861,USD
2011-01-16 00:00:00,0.3861,0.4,0.386,0.3868,USD
2011-01-17 00:00:00,0.3868,0.3868,0.315,0.3495,USD
2011-01-18 00:00:00,0.3495,0.3495,0.305,0.313,USD
2011-01-19 00:00:00,0.313,0.313,0.305,0.313,USD
2011-01-20 00:00:00,0.313,0.39,0.31,0.39,USD
2011-01-21 00:00:00,0.39,0.44,0.368,0.4199,USD
2011-01-22 00:00:00,0.4199,0.4443,0.39,0.4443,USD
2011-01-23 00:00:00,0.4443,0.4443,0.42,0.4424,USD
2011-01-24 00:00:00,0.4424,0.4424,0.381,0.4199,USD
2011-01-25 00:00:00,0.4199,0.425,0.4,0.41,USD
2011-01-26 00:00:00,0.41,0.42,0.3904,0.417,USD
2011-01-27 00:00:00,0.417,0.45,0.4085,0.4212,USD
2011-01-28 00:00:00,0.4212,0.446,0.4212,0.446,USD
2011-01-29 00:00:00,0.446,0.446,0.43,0.439,USD
2011-01-30 00:00:00,0.439,0.48,0.439,0.4799,USD
2011-01-31 00:00:00,0.4799,0.95,0.47,0.5501,USD
2011-02-01 00:00:00,0.5501,0.85,0.5201,0.7077,USD
2011-02-02 00:00:00,0.7077,0.76,0.69,0.716,USD
2011-02-03 00:00:00,0.716,0.75,0.6501,0.6964,USD
2011-02-04 00:00:00,0.6964,0.88,0.67,0.811,USD
2011-02-05 00:00:00,0.811,0.92,0.811,0.92,USD
2011-02-06 00:00:00,0.92,0.92,0.83,0.8997,USD
2011-02-07 00:00:00,0.8997,0.9,0.83,0.89,USD
2011-02-08 00:00:00,0.89,0.918,0.8617,0.918,USD
2011-02-09 00:00:00,0.918,1.09,0.82,1.09,USD
2011-02-10 00:00:00,1.09,1.1,0.8,0.9803,USD
2011-02-11 00:00:00,0.9803,1.09,0.9264,1.07,USD
2011-02-12 00:00:00,1.07,1.08,0.9906,1.08,USD
2011-02-13 00:00:00,1.08,1.08,1.02,1.05,USD
2011-02-14 00:00:00,1.05,1.08,1.033,1.07,USD
2011-02-15 00:00:00,1.07,1.085,1.035,1.05,USD
2011-02-16 00:00:00,1.05,1.05,1.02,1.045,USD
2011-02-17 00:00:00,1.045,1.05,1.02,1.04,USD
2011-02-18 00:00:00,1.04,1.04,0.7801,0.8989,USD
2011-02-19 00:00:00,0.8989,0.98,0.8376,0.949,USD
2011-02-20 00:00:00,0.949,0.949,0.83,0.865,USD
